id_entity|occupation|type
urn:uuid:72cff206-21cf-49b6-bc53-06dc7d8e6961|academic|economist
urn:uuid:5de89797-270b-4f8b-84d4-def0e08c8747|academic|jurist
urn:uuid:6962546f-0a0a-4fd3-9aae-9b15a777f3f9|academic|jurist
urn:uuid:789809e3-e589-44fa-9cd5-4066d0e96398|academic|jurist
urn:uuid:05e8fb3f-508b-457e-a4fb-421cc9203d93|academic|jurist
urn:uuid:28b17ce7-2be3-4b12-b5df-23b2ef62faac|academic|jurist
urn:uuid:9d9ecf6a-66f9-460e-b6ca-b351037d005b|academic|jurist
urn:uuid:acb7de03-979a-4d14-822d-0e328f8f3fc4|academic|economist
urn:uuid:ff2a46b4-a5e2-42d5-a5fe-bd04264c1cc2|academic|economist
urn:uuid:39da68eb-0b67-4a27-893b-8b3234b750c1|academic|jurist
urn:uuid:50c17169-9a1c-4d45-b108-5fed2c70bbe8|academic|jurist
urn:uuid:d777fb12-2aaf-4335-804f-42f2077b5dd2|academic|jurist
urn:uuid:37141f34-f0f5-401b-804e-eb2260952645|academic|economist
urn:uuid:b1ce77e1-5d72-4eef-9330-170d7d4ecbbe|academic|jurist
urn:uuid:ee08ddcf-555d-46fe-8c04-770effae0172|academic|jurist
urn:uuid:83bcab57-dd70-4129-98ef-07d6cb9f63b3|academic|jurist
urn:uuid:9e1df849-98e3-4079-bae1-7c412bacf6b2|academic|jurist
urn:uuid:55f59468-2524-4f78-8a1e-2fae74bf9fb1|academic|jurist
urn:uuid:7944b1ec-47bc-4502-ad52-72ca8cc88da8|academic|economist
urn:uuid:df677634-71f3-4c87-80c6-92af7963c30d|academic|economist
urn:uuid:18a65b94-6cca-40c6-a6f1-07ac06a41aa9|academic|economist
urn:uuid:b215f743-1cf9-46a6-8296-7319d545856e|academic|jurist
urn:uuid:9b895354-a5f6-4b36-96fc-ba5bf525f74a|academic|economist
urn:uuid:f8f0e00b-7aaa-4b51-bd82-173be9c490d3|academic|economist
urn:uuid:a79302f0-f95a-4f6a-8a42-19abd746a75b|academic|economist
urn:uuid:d76b98a0-4460-4dd5-b73c-be6de0014db1|academic|economist
urn:uuid:d875d3f7-ea01-4987-9b4e-d0d5d8a63077|academic|jurist
urn:uuid:76aa5e80-13d7-43f4-bca6-4d9c8f74faa3|academic|economist
urn:uuid:7c4fa8c7-087e-44ea-864e-c39bb9f75276|academic|jurist
urn:uuid:c8738f4e-d6eb-4163-81c7-33c88e6c46c9|academic|jurist
urn:uuid:1d12e26c-bd7e-4526-b7f5-a9e2d0c2f4ba|academic|jurist
urn:uuid:0cbe1abc-9774-4759-b140-7712524396aa|academic|jurist
urn:uuid:eb8e2cfe-8cd4-47e3-98f9-027e7f40cbdc|academic|economist
urn:uuid:5166b384-0775-4334-9347-0d7b4d8db8a5|academic|economist
urn:uuid:dac6f08b-74a6-4446-a098-707c2d96fba3|academic|jurist
urn:uuid:2e8bf62d-75b5-41d3-96e1-fb2bed408d49|academic|economist
urn:uuid:e1564d97-2fa1-4b39-a406-09e8410047ca|academic|economist
urn:uuid:a35de637-a04a-4bab-a753-f87b6c9f0900|academic|jurist
urn:uuid:57d331d5-838a-4f13-8a2f-8a0e5652a5d6|academic|economist
urn:uuid:67bc854d-4700-4e2e-98cb-a992be38d811|academic|jurist
urn:uuid:538c4c9b-15aa-4fe8-9b37-3162083d2e36|academic|economist
urn:uuid:8483eddb-3a54-48a4-9b42-6e4869348876|academic|jurist
urn:uuid:9d803fc5-f18a-42b4-8ff0-09e43c05a1d5|academic|economist
urn:uuid:264bae44-6ef5-4748-990f-cbe597c18795|academic|jurist
urn:uuid:c414fe31-3b98-4764-81e8-051b79e3bd58|academic|economist
urn:uuid:9d623781-7f34-4731-b909-9936292e9d68|academic|jurist
urn:uuid:39d5d0a5-4347-4c32-aa6e-8be2b681a0cf|academic|economist
urn:uuid:2ba9151b-b3fe-45d8-9cbf-b312e64487e5|academic|jurist
urn:uuid:42ff688b-be0d-4b4b-9ec3-d6072fb32b66|academic|jurist/economist
urn:uuid:12a456a7-bb5d-4c66-b267-5192a1a15861|academic|jurist
urn:uuid:71764e24-6f56-444c-8456-0d20490afaaa|academic|economist
urn:uuid:911e349d-0e02-4502-967e-b50971019928|academic|jurist
urn:uuid:ef7aabfb-b43a-4122-8f2d-c52194520e24|academic|jurist
urn:uuid:e1b92ca1-58bb-47cc-83c3-a7a045fd1627|academic|jurist
urn:uuid:d7c46bca-fae9-4e4f-8e47-abf133f5614e|academic|jurist
urn:uuid:0afe0b4c-3cb4-43b5-be6d-c3c652b9f0d4|academic|economist
urn:uuid:a9294f48-02cc-463a-b33b-2ece24b3b858|academic|economist
urn:uuid:ffc96756-6ff8-4728-91e6-be7ddbcbe685|academic|economist
urn:uuid:9b124b4d-9e61-4fa9-9aa9-69ceeda45c1a|academic|jurist
urn:uuid:1d9d4927-5f43-4bfa-ad46-c1fef83590c5|academic|economist
urn:uuid:7c70a307-4e1e-4d54-97a1-cbfb95b1d72f|academic|jurist
urn:uuid:a785e784-2e5e-4c19-a3b9-816b29eca7f5|academic|economist
urn:uuid:40714d26-27ac-412c-9758-3077a3f91005|academic|jurist
urn:uuid:a2980b5e-060f-4e38-852f-4d0975186c0b|academic|economist
urn:uuid:0c357e59-bd66-410e-8cb2-3d13f48786e9|academic|jurist
urn:uuid:43056a0c-122b-45bd-a094-a3dfac681f27|academic|economist
urn:uuid:f0ba0719-72d5-4e29-bfd3-13d198b76eae|academic|economist
urn:uuid:6ceed35c-2ed3-4e95-9b99-2bfd93f9f6fd|academic|jurist
urn:uuid:3b43e219-2ded-4ee2-b614-14de791c9fee|academic|economist
urn:uuid:f1456305-41dc-447a-9bca-a4bde804e356|academic|economist
urn:uuid:edf43243-af82-4a68-af31-0fea64dd4e3f|academic|jurist/economist
urn:uuid:03d53136-9130-4521-8f44-3f16afaf68e9|academic|economist
urn:uuid:bf5a47b1-9e3f-456c-abe7-17e7590f2758|academic|jurist
urn:uuid:485e3f29-2e29-468f-8b4d-373045436e00|academic|economist
urn:uuid:93c64839-be94-4349-a275-20cdc57133d4|academic|jurist
urn:uuid:1fba7a60-73d1-4f46-8afc-2a06832e578c|academic|jurist
urn:uuid:c673a9c2-b5e3-4a76-866c-fe3d818c36b9|academic|economist
urn:uuid:e947c1a1-2274-4b2b-9286-d2dff3d300a6|academic|economist
urn:uuid:2d482bb3-6e7d-47ca-8a0d-8c1d5d6408dc|academic|economist
urn:uuid:23ab074b-b043-464b-a1f1-3a403e577dac|academic|jurist
urn:uuid:d3f8f655-3fb8-4238-bed2-8e941c62cfcf|academic|jurist
urn:uuid:b7b9da44-be3b-4ab2-a43e-f07b121e2999|academic|economist
urn:uuid:65f9c7d1-13ef-496a-9809-739c2c772743|academic|jurist
urn:uuid:7b037ca1-5165-497a-9ef9-7333a01c33d5|academic|economist
urn:uuid:29fc298f-e4c3-416f-9f74-ff3454b30294|academic|economist
urn:uuid:9ec35929-7494-4afd-89a4-591f6769204f|academic|jurist
urn:uuid:ad638ecb-ffe4-4293-8619-718d9346e036|academic|economist
urn:uuid:e8a2e8cd-ba62-436f-b486-adb24152628a|academic|jurist
urn:uuid:45d72648-32f5-4533-8206-d8af2092a83a|academic|jurist
urn:uuid:a9e32b37-d9cd-41eb-ae1e-0005d139ae34|academic|economist
urn:uuid:77c03138-62b6-4870-8ade-8af056f1d9a1|academic|economist
urn:uuid:6d8d1c06-d5eb-4b79-828f-700dfa0bfa7e|academic|economist
urn:uuid:572ef6d8-8c12-4455-ad60-0c77f1d146de|academic|economist
urn:uuid:c51d9ab1-2cf2-423d-94fb-cc0e5b61d607|academic|jurist
urn:uuid:def432b5-a842-490b-a1b8-88ff31bbc05d|academic|jurist
urn:uuid:4dee70b8-4d8b-4660-82ab-2f4b01408e0c|academic|jurist
urn:uuid:1b13b879-ce43-474c-a479-4d2462da4d21|academic|jurist
urn:uuid:7a3dd556-755e-4a88-b37a-11e98d78464b|academic|economist
urn:uuid:256d38c6-ed55-4bf2-8639-cfa624c8d550|academic|jurist
urn:uuid:c41c162c-ba07-44b6-ae8d-edca93213fd1|academic|jurist
urn:uuid:f1052187-3dbb-497a-8d7a-dcb8ff74a6f8|academic|jurist
urn:uuid:494e22ef-8ceb-4356-8d49-60f0186f2bc4|academic|jurist
urn:uuid:4a2a634a-d5f5-4428-bc0d-403e54fb63c1|academic|jurist
urn:uuid:ed1adb5e-565b-4031-9bb1-80b2741e675f|academic|jurist
urn:uuid:eb7dd72c-f0d9-48a6-9c84-7bc98439b4b2|academic|jurist
urn:uuid:ca722b98-db9d-4993-9d9e-759a690e8e51|academic|jurist
urn:uuid:65a33155-5515-42de-bf7a-b27f55da5cb9|academic|jurist
urn:uuid:0e7a2b1c-49ce-4a4e-ab67-4e34302d0b28|academic|jurist
urn:uuid:5c85e347-2677-41c7-a096-f2b0d194bd48|academic|jurist
urn:uuid:3b74e67c-bb68-406a-8345-9463dce8f78a|academic|economist
urn:uuid:05f6b767-b301-4fd3-b642-e79ed806f706|academic|jurist
urn:uuid:cc718903-59ce-4d1c-9167-417e3a9dcf39|academic|jurist
urn:uuid:1398a460-c079-4cb9-8c8e-fa4e4571f8fe|academic|economist
urn:uuid:34c4323e-6079-401d-ad05-4766e11809a1|academic|jurist
urn:uuid:6e7f19b9-518a-4c30-8d72-7ac7f41deeef|academic|economist
urn:uuid:84a9da82-9fae-4f7a-9813-5d696706857b|academic|economist
urn:uuid:dafa698b-6b0a-4a0a-bbf1-412120526e88|academic|economist
urn:uuid:34a4321f-7fc9-45e2-9fcd-b15fb48a757a|academic|economist
urn:uuid:e011832a-d74d-4360-8e2a-8ef7d57b2d7e|academic|economist
urn:uuid:3374a2e4-c3d0-4603-83c7-4c7f5148cd56|academic|economist
urn:uuid:697e2806-de14-4fec-abed-53018c2f479d|academic|jurist
urn:uuid:75ac35ca-963b-4773-b187-f87da68b9e83|academic|economist
urn:uuid:48ecb5bb-11bb-4fb2-8071-5af6c4eeae0b|academic|economist
urn:uuid:04b0a39b-4359-4589-a4b4-3c124a0e2387|academic|economist
urn:uuid:7162c14b-21c4-4adb-b98a-66fa8c5b5645|academic|economist
urn:uuid:0d388112-577c-4c82-be9f-3223fd3b80dd|academic|jurist
urn:uuid:fd1bc627-5d96-4f45-b967-39bbbe807f9a|academic|economist
urn:uuid:39c9284a-0726-438c-9d33-61178b797c65|academic|jurist
urn:uuid:298434fc-3865-47c7-8687-e232dead88bb|academic|economist
urn:uuid:0e80e934-62aa-46ca-8c2a-57b8840d208f|academic|economist
urn:uuid:b13aac5d-43b9-4d53-ba72-244aa721408e|academic|jurist
urn:uuid:202a5e89-7cda-4dcf-8eeb-b8885aeab759|academic|jurist
urn:uuid:4fa8b88d-8135-4b11-98de-254b4bb2b6ba|academic|economist
urn:uuid:4167bf31-73fd-43e6-a455-29e11fe864f2|academic|jurist
urn:uuid:c4519e68-be51-41b3-bdd5-56a897ffc71f|academic|economist
urn:uuid:e844c5ac-c5d9-4a45-87e2-1310a3e9496a|academic|economist
urn:uuid:a9d96944-46e3-44ac-ab81-b3bf977a6ba3|academic|economist
urn:uuid:3621f8f7-4704-45f8-9080-ea67f41e05e0|academic|jurist
urn:uuid:e43203ab-9ae2-44ee-8529-7ffb16e5a031|academic|economist
urn:uuid:5641da7c-b2fe-4ad6-8a0a-a4ef49aedfe9|academic|jurist
urn:uuid:c5490252-cf58-48fd-851f-62730fec919a|academic|economist
urn:uuid:666a9e7d-b809-400e-a08f-5120e16d19f6|academic|economist
urn:uuid:609bb3fb-6472-4596-b0e5-98c46eb1e5fb|academic|jurist
urn:uuid:e46f9363-add8-41d8-89ad-e904dbcb3c15|academic|economist
urn:uuid:3523d26f-78b9-42de-93bd-27626c751d49|academic|jurist
urn:uuid:6b3d624c-8ad5-4eeb-88ed-b9f4392fc224|academic|jurist
urn:uuid:3039b388-c93a-4f05-ad6f-568a21fc8995|academic|jurist
urn:uuid:fd2826ed-ec00-4d93-9d07-b2e487c7ccfc|academic|jurist
urn:uuid:6e013a0f-fb5a-43db-9371-7b6c82bc8b09|academic|economist
urn:uuid:1d5278bb-da6f-4739-8027-26638f1c9339|academic|jurist
urn:uuid:c8db1214-d1b1-4dfb-89fa-f271f6705a9c|academic|jurist
urn:uuid:9c4f7642-0c98-4cfb-91a7-233ab85123c1|academic|economist
urn:uuid:b2e24e77-702a-4575-af26-c139b3bf8e09|academic|jurist
urn:uuid:5d299ee0-45e4-49f7-96c6-c0f56f7cd5a6|academic|economist
urn:uuid:bcd4d49f-79b0-46bb-908e-170606388f6a|academic|jurist
urn:uuid:39ceaea5-840f-4dd1-ae50-d0728fda84f6|academic|economist
urn:uuid:32012a3a-25f8-41a3-9f43-0e4fd83c9aa0|academic|jurist
urn:uuid:e421503c-4736-4c8b-9090-64afeaff7262|academic|economist
urn:uuid:363be3d7-6015-46a4-9ea3-49fd90133722|academic|jurist
urn:uuid:3a800533-a818-4834-a4a0-9dae63df25c1|academic|economist
urn:uuid:79854be0-f924-4092-903d-73052b86b363|academic|economist
urn:uuid:8f9eb8ea-3ec6-4a24-a02c-88e8f17e3a51|academic|jurist
urn:uuid:e83c37de-5d8b-4b82-8f1a-f2069b42cf4b|academic|economist
urn:uuid:6b8385a3-5b48-4f23-b661-1ae2ce93c3d5|academic|jurist
urn:uuid:e0b88ac5-fcdb-48ce-8e92-cac4860c7aa7|academic|economist
urn:uuid:92803788-d837-4874-8b2d-c41d5c8c46d2|academic|jurist
urn:uuid:95f45054-0d8f-4515-b7f7-40515b7cb66e|academic|economist
urn:uuid:2c9818d5-e9de-4440-a7eb-3f4f426c93c1|academic|jurist
urn:uuid:bb83b94c-fa5a-4d74-9c53-f87b536443f0|academic|jurist
urn:uuid:bdcaa2f3-1892-4838-88b7-84049a096ac3|academic|jurist
urn:uuid:6d21a18e-0640-4862-b2b4-1dac9bd455b2|academic|jurist
urn:uuid:76cef997-13cf-4d26-a82b-8eda24f4da88|academic|jurist
urn:uuid:6d57ecaf-1114-4aa5-bfea-06ace9043840|academic|jurist
urn:uuid:0c7acbc4-5271-45ce-a0d0-e723d52e66fb|academic|economist
urn:uuid:2bb275d8-193e-4135-9919-4b8a3da4632d|academic|jurist
urn:uuid:e7ed04e8-b4ea-4102-af7a-5b79a2161973|academic|jurist
urn:uuid:97d5fdf8-e157-49b7-9b68-1e15d14d8445|academic|jurist
urn:uuid:80626d67-5fb8-4ed9-be88-7b0197623716|academic|jurist
urn:uuid:15778c0e-8b51-406d-8049-76607f304f9b|academic|jurist
urn:uuid:07537807-e33f-41e8-abb7-7252cd5f4229|academic|economist
urn:uuid:e1cf13f3-1326-4099-a5b1-998fc4116451|academic|economist
urn:uuid:da60fcad-373b-4407-b447-7db3dba917a9|academic|jurist
urn:uuid:3013a129-3916-4204-a4c0-5fa24929bdda|academic|economist
urn:uuid:2e4b9c99-cd85-430d-8098-931575547bf7|academic|jurist
urn:uuid:5bf7170d-604d-4abf-9f03-c7a9450fd012|academic|economist
urn:uuid:310eb089-c540-4f67-b1c5-3d14a0b74327|academic|economist
urn:uuid:b4156844-0328-462b-9fc1-c502db620a45|academic|jurist
urn:uuid:08a0a93d-3695-4fa7-94bd-8e2cf7579193|academic|economist
urn:uuid:fd601f14-ad8e-4eb9-90d4-7d5c6ab8fdd1|academic|jurist
urn:uuid:f175bfd2-1662-4a63-903b-4d52bb885459|academic|jurist
urn:uuid:4c4a99e6-dc10-451b-b75c-bb24dcdb0218|academic|economist
urn:uuid:fe38d6ba-7b28-41c3-9ff0-88af547abae8|academic|economist
urn:uuid:6ee23fe9-f2cf-4456-be67-8d2489d495ac|academic|jurist
urn:uuid:86b51c9c-8f83-4570-a333-8fd57d5a4816|academic|economist
urn:uuid:e6d08a95-fde3-4a29-84e9-7431842a9573|academic|jurist
urn:uuid:d8edc13e-544a-453d-b189-4edc2c34cf88|academic|jurist
urn:uuid:6b9edc38-385b-40c5-8fed-30d326881643|academic|jurist
urn:uuid:3d9f5c05-4e23-4d7c-915a-1df249a729eb|academic|economist
urn:uuid:071a09c0-c6c8-4742-9943-0336a5f2b68c|academic|jurist
urn:uuid:3d5e2561-c4aa-424a-bb05-437fcf4c6232|academic|jurist
urn:uuid:185891a1-04d1-4e3b-8571-51c64d8efa6f|academic|jurist
urn:uuid:437822ff-76c7-421d-87ed-7cea1bb91e85|academic|jurist
urn:uuid:4838084a-df55-4e84-bc88-a755f21f86d5|academic|jurist
urn:uuid:e7fc17e7-017a-4712-a403-6d8a2457d2c4|academic|jurist
urn:uuid:93d48760-5e7b-43a1-b4b5-f4fff2ccee0c|academic|jurist
urn:uuid:4b267c9c-d101-437d-9937-5d14ca5580be|academic|economist
urn:uuid:bf46241e-f65b-4dd6-a93f-927fda140b57|academic|jurist
urn:uuid:7f9d5dd8-3949-4fe2-9d20-81a07e4001a9|academic|jurist
urn:uuid:0ac412e9-8ffb-460d-9e94-e2c5f5e3e7de|academic|economist
urn:uuid:4fc1fdf5-6c31-4f22-9039-d3f3dbf5b078|academic|jurist
urn:uuid:f88e83dd-4c58-4bd5-81a0-ee60816d4a69|academic|economist
urn:uuid:89f8d6f9-718e-402f-9cc2-4922fc7fcde3|academic|economist
urn:uuid:f14ca5e4-b993-4208-8d28-bbe8caa93d2c|academic|economist
urn:uuid:fbe51f7b-c241-4461-bdcd-58edf55eec8d|academic|economist
urn:uuid:5552e1e9-f6da-4689-935c-d95751be32b9|academic|economist
urn:uuid:2f723a5c-3232-494c-9b8d-236ac6bfaf96|academic|jurist
urn:uuid:9d312e71-eb20-4f19-9437-0cb53af159fa|academic|economist
urn:uuid:de2e699b-70d2-4a9b-bd11-8e7325430ed1|academic|economist
urn:uuid:aba7e0c3-2205-4975-b2b3-b1a3a4bc076d|academic|economist
urn:uuid:9709a017-db37-4c75-befa-6d06e860ef39|academic|jurist
urn:uuid:a55ba4b8-f245-49ec-8138-8e6e7d68fb7c|academic|economist
urn:uuid:d4422ccc-a7d7-4656-85e0-b74d492140fc|academic|economist
urn:uuid:f4d1a183-b28d-461e-8d85-f08e7e032ec5|academic|jurist
urn:uuid:db845eed-b428-47b9-a941-f9f1791d80fc|academic|economist
urn:uuid:0b3bde21-bc31-4afb-aa3c-12309b794b63|academic|economist
urn:uuid:8dba4d5a-0917-465e-bae4-37896a0c32a8|academic|economist
urn:uuid:a0f44ca3-d9ce-4bb9-9f59-a9d5ab5a9ba9|academic|economist
urn:uuid:211842d6-02ac-450b-a802-c3eb215ed2ee|academic|jurist
urn:uuid:aa48aaaf-2ec5-4f00-9249-7d3208635cb1|academic|economist
urn:uuid:398d1aca-f4f8-48d3-bba8-8f4c8d5fcb9d|academic|jurist
urn:uuid:fa134b8f-1368-46bc-8ad3-50c6e1b1ba8a|academic|economist
urn:uuid:064e0c5e-4147-495d-9160-b74f0beb1114|academic|jurist
urn:uuid:7e2390b5-a800-493e-b100-7888aeb1b9c5|academic|economist
urn:uuid:6fe77c9e-ec11-4287-8738-05f0a843705c|academic|economist
urn:uuid:81a60a65-8129-4068-839d-c5bc1c4409d6|academic|economist
urn:uuid:02061106-e8aa-40cc-887f-fb5e38faf760|academic|jurist
urn:uuid:f69cc1ce-6791-4e59-9213-8a299ddfa262|academic|jurist
urn:uuid:745c1a5b-9f34-4fa2-81f1-03c0032356f5|academic|jurist
urn:uuid:bcce7ab0-5406-49c6-8ef6-ebfc91c2fc89|academic|jurist
urn:uuid:d107ae10-b51a-4159-bf54-e92aeb9143e8|academic|jurist
urn:uuid:edad1e53-76e2-4344-9eb3-d671e5013a3d|academic|economist
urn:uuid:58a5c2e9-438f-45cd-b844-b801d6c5dbc3|academic|economist
urn:uuid:ad12568f-dd44-4a20-831e-f9dc5e606e91|academic|jurist
urn:uuid:6570a95b-a941-4fdd-bc16-d45bb2e18059|academic|economist
urn:uuid:3bcc77e6-cd7b-41ab-b0f4-184bb55d91bd|academic|economist
urn:uuid:943a9394-8704-4b21-aa1a-eaff519ec856|academic|jurist
urn:uuid:d9bd0de1-f45b-470b-97c7-34969c2faaee|academic|jurist
urn:uuid:3222c7b8-864f-4d45-a359-f9c529ad9d13|academic|jurist
urn:uuid:9a4c91c4-3aa8-479b-bdfa-5ec479a8a20e|academic|jurist
urn:uuid:b8a50584-7b36-48e8-b726-ee9fe499c29d|academic|jurist
urn:uuid:d9221851-2fb8-489d-aa07-03b5064b8c74|academic|jurist
urn:uuid:5da31ba4-797a-47d4-aa39-d708ebb6c8aa|academic|economist
urn:uuid:1702bf21-9694-4696-9632-ef0014865267|academic|jurist
urn:uuid:0a599576-3b42-4496-9d0f-83e0f7d778a1|academic|jurist
urn:uuid:ee2c8c1b-4b14-49c8-aa5c-e75b290bd8f6|academic|jurist
urn:uuid:efa5fd14-c399-48cf-b099-9d76ae17729e|academic|jurist
urn:uuid:e12e0056-3d78-43ea-97cd-8f45178c8978|academic|jurist
urn:uuid:a8b8f210-68c4-47bd-8fe5-c057093630ad|academic|jurist
urn:uuid:c723c915-40fd-43e6-b906-cfc5136f0527|academic|jurist
urn:uuid:b8b5e2b1-b6da-4911-9007-c642140a3f6e|academic|jurist
urn:uuid:2a90c98e-136c-475b-95ba-f34a305681c4|academic|jurist
urn:uuid:3e9d8857-30fb-43d5-a916-e6ce77314512|academic|jurist
urn:uuid:cbcc09d9-824d-4420-a4cb-b1c628340d3a|academic|jurist
urn:uuid:97af357c-415d-4176-899b-51bbd561a6ef|academic|jurist
urn:uuid:7eae5b2d-ec57-4e8e-8c67-15be03c0d300|academic|economist
urn:uuid:35a756b2-c532-4c7f-b294-fe73783e8523|academic|economist
urn:uuid:ee8f9ae1-9247-414c-9825-c40f9754dbfc|academic|economist
urn:uuid:2d1bacb3-9c6f-4a63-9985-ab77c569e0d9|academic|economist
urn:uuid:335bd4e9-a555-4e1e-9ba9-825a23242e4a|academic|economist
urn:uuid:9629c735-3e35-455f-9f92-c771c1eba315|academic|economist
urn:uuid:ef8d0859-b531-450c-a797-4eaa5745b19d|academic|jurist
urn:uuid:9cdd0bb8-a7c3-4430-876b-7f969a488b23|academic|economist
urn:uuid:0375ce5b-65b9-4929-a23a-6244b1ee504e|academic|jurist
urn:uuid:70c0107b-de54-44f8-9ec6-3c1e6c7f3ccc|academic|jurist
urn:uuid:62d80292-deab-431f-8dff-e9ee4e875ccf|academic|economist
urn:uuid:a03dffaf-0a80-4493-85b9-8fa4b6d1f0d5|academic|jurist
urn:uuid:42cf4f6a-0cf9-434a-929e-f7648fbe8c55|academic|jurist
urn:uuid:768f9a2a-1f29-4ba7-b91a-22e321c2551c|academic|economist
urn:uuid:bf6efd91-ff18-490b-b224-f1a7db0cf2ee|academic|jurist
urn:uuid:82c26fda-4e9a-487e-942e-30f7df28c5c4|academic|economist
urn:uuid:ee1629aa-b9f1-43d7-ac18-f262337f499c|academic|economist
urn:uuid:de1b6c20-d900-48bf-9ac8-a919ca3f181a|academic|jurist
urn:uuid:01c558e8-81ba-481c-b717-6751706e2c46|academic|economist
urn:uuid:3b98b094-8a74-4248-bd68-3c044af22bc7|academic|economist
urn:uuid:322a62ba-c581-4a22-96fd-af6b4d3e6cc0|academic|economist
urn:uuid:784aee23-abe1-4b61-beb2-6983dbf871c1|academic|jurist
urn:uuid:6bb73e5f-7c1c-45c3-8054-d52580be42d5|academic|jurist
urn:uuid:ee074a70-2d5e-4da5-b1d8-b7ad5031a850|academic|jurist
urn:uuid:22edfb6a-1a41-4730-9be7-e9021b91949c|academic|jurist
urn:uuid:1ee44bac-9521-4424-a978-653b88722413|academic|jurist
urn:uuid:cb4a4d40-36e5-45fe-9ed3-ae6b2aed0240|academic|jurist
urn:uuid:12d4090a-7b6a-4443-b592-12f78e9032fe|academic|economist
urn:uuid:aa8ab0ae-e949-4f65-b658-4d0ff05aec18|academic|economist
urn:uuid:e9a4a9c9-b77e-4a0c-905f-0a160dd5f6ab|academic|economist
urn:uuid:63a49d3e-2614-4541-9d0c-04ef372bd6b3|academic|jurist
urn:uuid:b6b4376a-67b6-4f01-951a-e93eed0d4cd0|academic|economist
urn:uuid:0b757f00-0e10-4897-b4b5-f4ce053f06e2|academic|economist
urn:uuid:495f2e0b-d899-4ace-bb0b-037bea097459|academic|economist
urn:uuid:e0737274-0735-4fe4-84d0-f0513dd7280e|academic|economist
urn:uuid:c0be1491-7afe-4e80-a74a-922e8e7a9d83|academic|jurist
urn:uuid:6556112b-5f95-4872-a632-eb2a28c63fc2|academic|economist
urn:uuid:58e37f29-e363-4969-a616-aaf74bf7e2f2|academic|economist
urn:uuid:4df55fba-da93-4c9c-8b19-90aabb5cc175|academic|economist
urn:uuid:3d556f9a-8c34-4bbf-b357-e04d8f53e227|academic|jurist
urn:uuid:6d50491e-0f8b-47b9-954e-d929aac17e2b|academic|jurist
urn:uuid:2df38226-481a-4cd9-9601-14d88a8dcb23|academic|jurist/economist
urn:uuid:bd0a5842-f99c-4156-8332-dd41907a2e7e|academic|economist
urn:uuid:e893b4e6-cf1b-4d14-aef9-e05886618598|academic|economist
urn:uuid:163281c2-1b96-4988-bd08-2f66fd71169b|academic|economist
urn:uuid:7cbc5f56-e73b-4254-9e4e-e9336188ab79|academic|economist
urn:uuid:f2113f4f-7f5f-4121-a1bb-74f9fae2c39e|academic|economist
urn:uuid:e792c040-84c0-4f8b-975a-46b01bb35667|academic|jurist
urn:uuid:0b9a2341-d348-47f8-9e62-51d476759115|academic|economist
urn:uuid:d61f1af0-df83-420f-abe0-cbc3cc093231|academic|jurist
urn:uuid:5788a0c6-e71b-435c-94ad-376b0f698c27|academic|jurist
urn:uuid:75148130-2c0f-48fe-b0d1-55536e634d2d|academic|jurist
urn:uuid:dff611ad-4e38-4d7d-920b-cec0f45501e7|academic|jurist
urn:uuid:fc2ad39c-623d-4926-9b90-bb3805bee0ed|academic|economist
urn:uuid:386ae9df-34a0-404c-8ef6-1942d0c598ff|academic|economist
urn:uuid:cfa78538-4cba-4830-8ed1-dc8e16f2bcfe|academic|jurist
urn:uuid:0d8036ef-a338-4f85-93a2-7ad46f1e82b6|academic|jurist
urn:uuid:2246dfbf-46c8-4363-8e54-0ce03f45ef9e|academic|jurist
urn:uuid:d06aeef6-dbf6-46df-882d-6aa9a9e80496|academic|economist
urn:uuid:b68f4855-e68e-4a1b-9161-75229c40c34c|academic|economist
urn:uuid:2eacf003-1961-45ba-b138-5807c32909fb|academic|jurist
urn:uuid:9093ef09-7485-43e6-bad5-95f170e1e580|academic|jurist
urn:uuid:81a00b3e-1308-4bf9-b963-e79da6e5c958|academic|economist
urn:uuid:64f5f089-5e7e-4bea-b15e-e5747f5490ad|academic|jurist
urn:uuid:4dae2abc-ebc9-491e-b9cf-7b23d76ccb66|academic|jurist
urn:uuid:0ec5d14f-4e8d-4e7d-8c45-389a75bbaa2c|academic|economist
urn:uuid:93e2aa11-8942-404c-bebe-6a81d6604706|academic|economist
urn:uuid:73172d3d-1834-443f-a7dd-6847c26bef8d|academic|jurist
urn:uuid:5b5bfe5e-2c6c-4af5-bd57-7bba26ec634a|academic|jurist
urn:uuid:baf36d91-a953-4643-b0dc-0938e841204e|academic|economist
urn:uuid:4aa4958b-230e-4b16-bd8b-9301a2f5fd31|academic|jurist
urn:uuid:236cdd80-1233-4576-b98d-24481dae3dca|academic|economist
urn:uuid:522e339a-78e6-43e6-b13e-e445f05a00e9|academic|jurist
urn:uuid:5f397cbc-4ee9-4dc8-85db-264373c8b504|academic|economist
urn:uuid:f17cbeba-ae08-463c-bb53-80f285e77170|academic|jurist
urn:uuid:f17bc190-1c52-4484-9d4d-d9f5ca7c9649|academic|economist
urn:uuid:6bef179e-82be-4b9f-8721-96b55c79e27d|academic|economist
urn:uuid:46cf30aa-f278-4467-ace7-64e43ca02420|academic|economist
